id,zipCode,location.lat,location.lon,status,availability.bikes,availability.slots,slots_proportion,bikes_proportion
55,06700,19.434356,-99.138064,OPN,6,9,0.6,0.4
124,06500,19.422392,-99.150358,OPN,17,16,0.48484848484848486,0.5151515151515151
159,06760,19.407517,-99.155373,OPN,9,26,0.7428571428571429,0.2571428571428571
241,11520,19.43862,-99.20758,OPN,0,24,1.0,0.0
243,11510,19.440839,-99.196712,OPN,12,15,0.5555555555555556,0.4444444444444444
350,3710,19.384062,-99.181482,OPN,9,21,0.7,0.30000000000000004
445,3340,19.35827,-99.156105,OPN,10,14,0.5833333333333334,0.41666666666666663
463,11529,19.442338,-99.202492,OPN,7,19,0.7307692307692307,0.2692307692307693
469,11300,19.434183,-99.173089,OPN,1,22,0.9565217391304348,0.04347826086956519
470,11300,19.435039,-99.173879,OPN,3,21,0.875,0.125
471,11300,19.436287,-99.174888,OPN,10,13,0.5652173913043478,0.4347826086956522
472,11300,19.437667,-99.17711,OPN,0,24,1.0,0.0
473,11300,19.438143,-99.17519,OPN,0,34,1.0,0.0
452,11590,19.435031,-99.179838,OPN,0,17,1.0,0.0
246,11510,19.434147,-99.179835,OPN,0,15,1.0,0.0
247,11510,19.432276,-99.18064,OPN,3,21,0.875,0.125
248,11510,19.43175,-99.177399,OPN,3,19,0.8636363636363636,0.13636363636363635
249,11510,19.429877,-99.177569,OPN,1,17,0.9444444444444444,0.05555555555555558
250,11510,19.429057,-99.17966,OPN,12,14,0.5384615384615384,0.46153846153846156
251,11510,19.429261,-99.17538,OPN,2,15,0.8823529411764706,0.11764705882352944
252,11510,19.427575,-99.17702,OPN,0,18,1.0,0.0
253,11510,19.425835,-99.177924,OPN,5,16,0.7619047619047619,0.23809523809523814
433,3104,19.363558,-99.170819,OPN,8,13,0.6190476190476191,0.38095238095238093
434,3104,19.363741,-99.171268,OPN,8,14,0.6363636363636364,0.36363636363636365
423,3240,19.367631,-99.175342,OPN,0,22,1.0,0.0
436,3240,19.366217,-99.177819,OPN,4,23,0.8518518518518519,0.14814814814814814
437,3240,19.36480833,-99.17602222,OPN,1,20,0.9523809523809523,0.04761904761904767
438,3240,19.36479722,-99.17458333,OPN,2,20,0.9090909090909091,0.09090909090909094
439,3240,19.36218889,-99.17246667,OPN,17,1,0.05555555555555555,0.9444444444444444
420,3230,19.369723,-99.17964,OPN,4,23,0.8518518518518519,0.14814814814814814
421,3230,19.369467,-99.179401,OPN,0,30,1.0,0.0
422,3230,19.368356,-99.177487,OPN,0,21,1.0,0.0
416,3104,19.371308,-99.177607,OPN,3,26,0.896551724137931,0.10344827586206895
479,11310,19.444433,-99.179664,OPN,9,15,0.625,0.375
480,11310,19.446073,-99.181654,OPN,18,1,0.05263157894736842,0.9473684210526316
464,11529,19.442421,-99.199838,OPN,0,24,1.0,0.0
333,3810,19.387624,-99.180978,OPN,2,18,0.9,0.09999999999999998
