id,zipCode,location.lat,location.lon,status,availability.bikes,availability.slots,slots_proportion,bikes_proportion
102,06000,19.42821,-99.13949,OPN,6,7,0.5384615384615384,0.46153846153846156
104,06500,19.427059,-99.137116,OPN,3,11,0.7857142857142857,0.2142857142857143
105,06500,19.426755,-99.135014,OPN,16,8,0.3333333333333333,0.6666666666666667
106,06500,19.42649,-99.133537,OPN,8,16,0.6666666666666666,0.33333333333333337
107,06500,19.427329,-99.149971,OPN,2,34,0.9444444444444444,0.05555555555555558
108,06500,19.427305,-99.149533,OPN,13,11,0.4583333333333333,0.5416666666666667
109,06500,19.425311,-99.137421,OPN,20,10,0.3333333333333333,0.6666666666666667
52,06140,19.436236,-99.142039,OPN,20,0,0.0,1.0
43,06700,19.435228,-99.146063,OPN,32,0,0.0,1.0
48,06700,19.433686,-99.146557,OPN,12,0,0.0,1.0
65,06170,19.436142,-99.139906,OPN,17,1,0.05555555555555555,0.9444444444444444
82,06100,19.433115,-99.143686,OPN,9,1,0.1,0.9
29,06500,19.434913,-99.149939,OPN,23,8,0.25806451612903225,0.7419354838709677
192,11510,19.42592,-99.190755,OPN,35,0,0.0,1.0
194,11510,19.424282,-99.180334,OPN,12,12,0.5,0.5
195,11100,19.424926,-99.185147,OPN,0,22,1.0,0.0
62,06140,19.413322,-99.175202,OPN,2,16,0.8888888888888888,0.11111111111111116
63,06100,19.413681,-99.171531,OPN,13,23,0.6388888888888888,0.36111111111111116
67,06170,19.411797,-99.17588,OPN,2,20,0.9090909090909091,0.09090909090909094
68,06170,19.411556,-99.17406,OPN,15,14,0.4827586206896552,0.5172413793103448
49,06140,19.416712,-99.175704,OPN,4,32,0.8888888888888888,0.11111111111111116
50,06140,19.416938,-99.173648,OPN,0,26,1.0,0.0
53,06140,19.414773,-99.178433,OPN,7,8,0.5333333333333333,0.4666666666666667
54,06700,19.416215,-99.170825,OPN,35,0,0.0,1.0
57,06140,19.414903,-99.17495,OPN,0,12,1.0,0.0
58,06140,19.41568,-99.171793,OPN,25,1,0.038461538461538464,0.9615384615384616
60,06140,19.414191,-99.177123,OPN,1,34,0.9714285714285714,0.02857142857142858
447,06140,19.418858,-99.176776,OPN,24,3,0.1111111111111111,0.8888888888888888
4,06500,19.428309,-99.171713,OPN,7,8,0.5333333333333333,0.4666666666666667
5,06500,19.42972,-99.169363,OPN,3,9,0.75,0.25
6,06500,19.430922,-99.166959,OPN,2,13,0.8666666666666667,0.1333333333333333
7,06500,19.425468,-99.175166,OPN,18,6,0.25,0.75
1,06500,19.4335714,-99.1678091,OPN,1,23,0.9583333333333334,0.04166666666666663
2,06500,19.431386,-99.171695,OPN,1,11,0.9166666666666666,0.08333333333333337
9,06500,19.428009,-99.169918,OPN,1,21,0.9545454545454546,0.045454545454545414
11,06500,19.430992,-99.163593,OPN,1,14,0.9333333333333333,0.06666666666666665
12,06500,19.432313,-99.161597,OPN,8,7,0.4666666666666667,0.5333333333333333
13,06500,19.42502,-99.17231,OPN,9,25,0.7352941176470589,0.2647058823529411
14,06500,19.424768,-99.173261,OPN,12,23,0.6571428571428571,0.34285714285714286
15,06500,19.425477,-99.171567,OPN,6,17,0.7391304347826086,0.26086956521739135
16,06500,19.427226,-99.168242,OPN,0,36,1.0,0.0
17,06500,19.427501,-99.167125,OPN,15,12,0.4444444444444444,0.5555555555555556
18,06500,19.42888,-99.164176,OPN,5,29,0.8529411764705882,0.1470588235294118
19,06500,19.429241,-99.163377,OPN,1,21,0.9545454545454546,0.045454545454545414
20,06500,19.430964,-99.160206,OPN,9,15,0.625,0.375
257,06500,19.4338,-99.16622,OPN,4,16,0.8,0.19999999999999996
465,11490,19.445039,-99.194078,OPN,6,19,0.76,0.24
448,06720,19.426611,-99.14447,OPN,14,16,0.5333333333333333,0.4666666666666667
122,06500,19.425502,-99.146337,OPN,5,25,0.8333333333333334,0.16666666666666663
123,06500,19.424161,-99.153117,OPN,8,21,0.7241379310344828,0.27586206896551724
110,06720,19.42513,-99.14339,OPN,11,14,0.56,0.43999999999999995
298,3103,19.394073,-99.16214,OPN,3,18,0.8571428571428571,0.1428571428571429
299,3103,19.394601,-99.165054,OPN,0,24,1.0,0.0
300,3103,19.393268,-99.168333,OPN,6,13,0.6842105263157895,0.3157894736842105
301,3103,19.393807,-99.171133,OPN,1,23,0.9583333333333334,0.04166666666666663
302,3103,19.393832,-99.171466,OPN,2,34,0.9444444444444444,0.05555555555555558
291,3103,19.397651,-99.169946,OPN,0,26,1.0,0.0
316,3103,19.391056,-99.1712,OPN,2,23,0.92,0.07999999999999996
317,3103,19.391456,-99.166157,OPN,0,34,1.0,0.0
318,3103,19.392249,-99.164127,OPN,1,19,0.95,0.050000000000000044
319,3103,19.391991,-99.162684,OPN,0,26,1.0,0.0
372,3104,19.37797,-99.170289,OPN,12,9,0.42857142857142855,0.5714285714285714
373,3100,19.377968,-99.166663,OPN,5,13,0.7222222222222222,0.2777777777777778
377,3104,19.375394,-99.16375,OPN,4,32,0.8888888888888888,0.11111111111111116
378,3104,19.375823,-99.168076,OPN,5,23,0.8214285714285714,0.1785714285714286
379,3104,19.375751,-99.17084,OPN,3,33,0.9166666666666666,0.08333333333333337
393,3200,19.372796,-99.172558,OPN,1,35,0.9722222222222222,0.02777777777777779
356,3100,19.381292,-99.170171,OPN,1,16,0.9411764705882353,0.05882352941176472
357,3100,19.380598,-99.1669248,OPN,2,22,0.9166666666666666,0.08333333333333337
358,3100,19.380168,-99.164222,OPN,4,8,0.6666666666666666,0.33333333333333337
359,3100,19.379269,-99.161169,OPN,2,31,0.9393939393939394,0.06060606060606055
360,3100,19.3790279,-99.1628259,OPN,7,13,0.65,0.35
344,3100,19.382107,-99.162243,OPN,8,19,0.7037037037037037,0.2962962962962963
323,3103,19.389026,-99.163403,OPN,2,22,0.9166666666666666,0.08333333333333337
324,3100,19.3872468,-99.1656554,OPN,18,0,0.0,1.0
325,3100,19.3881779,-99.1696894,OPN,3,20,0.8695652173913043,0.13043478260869568
335,3100,19.387003,-99.173504,OPN,5,28,0.8484848484848485,0.1515151515151515
336,3100,19.385531,-99.169673,OPN,8,13,0.6190476190476191,0.38095238095238093
337,3100,19.384849,-99.16704,OPN,12,9,0.42857142857142855,0.5714285714285714
338,3100,19.384249,-99.163273,OPN,2,19,0.9047619047619048,0.09523809523809523
292,3103,19.396917,-99.166264,OPN,4,30,0.8823529411764706,0.11764705882352944
293,3103,19.397373,-99.164598,OPN,2,34,0.9444444444444444,0.05555555555555558
294,3020,19.396513,-99.160924,OPN,1,23,0.9583333333333334,0.04166666666666663
278,3103,19.40071,-99.163831,OPN,0,20,1.0,0.0
279,3103,19.399908,-99.166553,OPN,0,28,1.0,0.0
282,3103,19.398692,-99.161273,OPN,5,11,0.6875,0.3125
283,3103,19.39827,-99.167383,OPN,2,19,0.9047619047619048,0.09523809523809523
394,3104,19.372437,-99.171592,OPN,1,35,0.9722222222222222,0.02777777777777779
395,3104,19.373742,-99.169814,OPN,10,19,0.6551724137931034,0.3448275862068966
396,3104,19.371554,-99.170187,OPN,2,19,0.9047619047619048,0.09523809523809523
397,3104,19.373194,-99.167247,OPN,6,24,0.8,0.19999999999999996
398,3104,19.37103,-99.16566,OPN,0,25,1.0,0.0
399,3104,19.372407,-99.164519,OPN,16,17,0.5151515151515151,0.48484848484848486
400,3104,19.3726458,-99.1642743,OPN,17,13,0.43333333333333335,0.5666666666666667
435,3230,19.365154,-99.172906,OPN,2,33,0.9428571428571428,0.05714285714285716
391,3104,19.373142,-99.178283,OPN,0,21,1.0,0.0
413,3104,19.369782,-99.171906,OPN,8,26,0.7647058823529411,0.23529411764705888
414,3104,19.370187,-99.173712,OPN,0,27,1.0,0.0
415,3104,19.371498,-99.17602,OPN,3,26,0.896551724137931,0.10344827586206895
424,3104,19.367208,-99.170531,OPN,3,12,0.8,0.19999999999999996
425,3104,19.367087,-99.16741,OPN,35,1,0.027777777777777776,0.9722222222222222
285,11800,19.3997946,-99.1775178,OPN,0,18,1.0,0.0
286,11800,19.399201,-99.179943,OPN,3,16,0.8421052631578947,0.1578947368421053
287,11800,19.398946,-99.183254,OPN,7,14,0.6666666666666666,0.33333333333333337
175,11800,19.400767,-99.172533,OPN,3,21,0.875,0.125
166,11800,19.406069,-99.183549,OPN,17,7,0.2916666666666667,0.7083333333333333
167,11800,19.404651,-99.179375,OPN,7,17,0.7083333333333334,0.29166666666666663
168,11800,19.403997,-99.1776,OPN,17,3,0.15,0.85
169,11800,19.403019,-99.174934,OPN,3,18,0.8571428571428571,0.1428571428571429
170,11800,19.404029,-99.184342,OPN,11,10,0.47619047619047616,0.5238095238095238
171,11800,19.402584,-99.178199,OPN,2,25,0.9259259259259259,0.07407407407407407
172,11800,19.4034921,-99.1816002,OPN,9,9,0.5,0.5
173,1100,19.401682,-99.176398,OPN,3,18,0.8571428571428571,0.1428571428571429
387,3920,19.37455556,-99.180505555556,OPN,8,10,0.5555555555555556,0.4444444444444444
381,3200,19.375541,-99.177894,OPN,1,25,0.9615384615384616,0.038461538461538436
382, 3200 ,19.375591,-99.178084,OPN,7,17,0.7083333333333334,0.29166666666666663
383,3740,19.375764,-99.181527,OPN,3,12,0.8,0.19999999999999996
368,3740,19.379246,-99.179344,OPN,1,23,0.9583333333333334,0.04166666666666663
428,3340,19.363418,-99.160353,OPN,0,27,1.0,0.0
431,3340,19.36145,-99.15822,OPN,1,20,0.9523809523809523,0.04761904761904767
432,3340,19.361296,-99.162581,OPN,15,21,0.5833333333333334,0.41666666666666663
443,3340,19.359655,-99.162025,OPN,4,24,0.8571428571428571,0.1428571428571429
444,3340,19.359384,-99.159425,OPN,6,12,0.6666666666666666,0.33333333333333337
446,3340,19.3586,-99.156101,OPN,10,24,0.7058823529411765,0.2941176470588235
467,11520,19.440399,-99.186784,OPN,0,24,1.0,0.0
476,11460,19.442127,-99.184433,OPN,15,14,0.4827586206896552,0.5172413793103448
240,11510,19.43855,-99.2063,OPN,6,29,0.8285714285714286,0.17142857142857137
199,11510,19.437934,-99.197241,OPN,10,14,0.5833333333333334,0.41666666666666663
244,11510,19.440885,-99.193315,OPN,0,18,1.0,0.0
245,11510,19.43819,-99.19048,OPN,4,20,0.8333333333333334,0.16666666666666663
242,11510,19.440344,-99.20105,OPN,28,1,0.034482758620689655,0.9655172413793104
197,11520,19.440077,-99.204316,OPN,34,0,0.0,1.0
72,06170,19.409893,-99.179544,OPN,4,22,0.8461538461538461,0.15384615384615385
73,06170,19.410245,-99.175612,OPN,1,34,0.9714285714285714,0.02857142857142858
177,06170,19.408841,-99.181692,OPN,3,18,0.8571428571428571,0.1428571428571429
178,06170,19.406833,-99.180457,OPN,10,16,0.6153846153846154,0.3846153846153846
66,06170,19.411402,-99.178666,OPN,2,24,0.9230769230769231,0.07692307692307687
75,06170,19.408722,-99.17669,OPN,2,13,0.8666666666666667,0.1333333333333333
76,06100,19.408736,-99.169913,OPN,1,16,0.9411764705882353,0.05882352941176472
77,06100,19.406765,-99.178321,OPN,9,6,0.4,0.6
78,06170,19.407503,-99.177382,OPN,1,33,0.9705882352941176,0.02941176470588236
79,06100,19.407534,-99.174427,OPN,19,7,0.2692307692307692,0.7307692307692308
80,06100,19.407307,-99.172118,OPN,0,36,1.0,0.0
81,06100,19.408006,-99.168475,OPN,14,13,0.48148148148148145,0.5185185185185186
83,06100,19.406296,-99.172117,OPN,12,1,0.07692307692307693,0.9230769230769231
84,06100,19.40702,-99.169587,OPN,9,11,0.55,0.44999999999999996
64,06100,19.412877,-99.166986,OPN,14,19,0.5757575757575758,0.4242424242424242
69,06100,19.410733,-99.168111,OPN,19,2,0.09523809523809523,0.9047619047619048
70,06100,19.411272,-99.169718,OPN,20,15,0.42857142857142855,0.5714285714285714
71,06100,19.411423,-99.171351,OPN,10,26,0.7222222222222222,0.2777777777777778
61,06100,19.413742,-99.169525,OPN,28,8,0.2222222222222222,0.7777777777777778
59,06100,19.415121,-99.166661,OPN,4,32,0.8888888888888888,0.11111111111111116
179,06100,19.404452,-99.171438,OPN,6,21,0.7777777777777778,0.2222222222222222
180,06100,19.404554,-99.169953,OPN,10,20,0.6666666666666666,0.33333333333333337
181,06100,19.40472,-99.17448,OPN,8,15,0.6521739130434783,0.34782608695652173
182,11800,19.402089,-99.17139,OPN,4,31,0.8857142857142857,0.11428571428571432
74,06100,19.410343,-99.172831,OPN,12,15,0.5555555555555556,0.4444444444444444
384,3920,19.375873,-99.185583,OPN,9,12,0.5714285714285714,0.4285714285714286
385,3920,19.375651,-99.18558,OPN,10,25,0.7142857142857143,0.2857142857142857
386,3920,19.37484,-99.185846,OPN,7,28,0.8,0.19999999999999996
388,3920,19.373038,-99.181355,OPN,2,19,0.9047619047619048,0.09523809523809523
417,3920,19.373262,-99.184333,OPN,9,21,0.7,0.30000000000000004
418,3920,19.371152,-99.183034,OPN,1,32,0.9696969696969697,0.030303030303030276
419,3920,19.370606,-99.181502,OPN,29,0,0.0,1.0
460,11510,19.437014,-99.207932,OPN,1,31,0.96875,0.03125
461,11500,19.440106,-99.210031,OPN,1,31,0.96875,0.03125
462,11500,19.442338,-99.205198,OPN,15,9,0.375,0.625
355,3100,19.38205,-99.173291,OPN,1,20,0.9523809523809523,0.04761904761904767
345,3100,19.384498,-99.172223,OPN,4,17,0.8095238095238095,0.19047619047619047
346,3100,19.385019,-99.174077,OPN,7,17,0.7083333333333334,0.29166666666666663
361,3100,19.380709,-99.17508,OPN,2,25,0.9259259259259259,0.07407407407407407
261,06500,19.42495,-99.17246,OPN,1,29,0.9666666666666667,0.033333333333333326
21,06500,19.42472,-99.17206,OPN,3,20,0.8695652173913043,0.13043478260869568
22,06500,19.424375,-99.172575,OPN,15,17,0.53125,0.46875
23,06500,19.42517,-99.17105,OPN,2,34,0.9444444444444444,0.05555555555555558
24,06500,19.42647,-99.16822,OPN,9,18,0.6666666666666666,0.33333333333333337
25,06500,19.427317,-99.166662,OPN,14,13,0.48148148148148145,0.5185185185185186
26,06500,19.432685,-99.154726,OPN,15,1,0.0625,0.9375
27,06500,19.429115,-99.162614,OPN,0,36,1.0,0.0
28,06500,19.423542,-99.172494,OPN,22,4,0.15384615384615385,0.8461538461538461
3,06500,19.431655,-99.158668,OPN,28,2,0.06666666666666667,0.9333333333333333
8,06500,19.431141,-99.158317,OPN,11,1,0.08333333333333333,0.9166666666666666
30,06500,19.426442,-99.164323,OPN,23,13,0.3611111111111111,0.6388888888888888
31,06500,19.427838,-99.161193,OPN,7,26,0.7878787878787878,0.21212121212121215
32,06500,19.422705,-99.169922,OPN,1,35,0.9722222222222222,0.02777777777777779
33,06500,19.424234,-99.166431,OPN,13,10,0.43478260869565216,0.5652173913043479
34,05600,19.424725,-99.163331,OPN,27,7,0.20588235294117646,0.7941176470588236
35,06500,19.424674,-99.163292,OPN,25,10,0.2857142857142857,0.7142857142857143
112,06500,19.432819,-99.151734,OPN,10,14,0.5833333333333334,0.41666666666666663
113,06500,19.430369,-99.154419,OPN,0,20,1.0,0.0
114,06500,19.428989,-99.153618,OPN,2,22,0.9166666666666666,0.08333333333333337
115,06500,19.429947,-99.159698,OPN,1,25,0.9615384615384616,0.038461538461538436
116,06500,19.428985,-99.15664,OPN,4,19,0.8260869565217391,0.17391304347826086
117,06500,19.427132,-99.160369,OPN,14,18,0.5625,0.4375
118,06500,19.427114,-99.158251,OPN,7,14,0.6666666666666666,0.33333333333333337
119,06600,19.42679,-99.15554,OPN,9,24,0.7272727272727273,0.2727272727272727
120,06500,19.425437,-99.159458,OPN,15,8,0.34782608695652173,0.6521739130434783
121,06500,19.424137,-99.161317,OPN,2,15,0.8823529411764706,0.11764705882352944
457,11000,19.42703,-99.212845,OPN,3,18,0.8571428571428571,0.1428571428571429
454,11000,19.425905,-99.204236,OPN,0,24,1.0,0.0
455,11000,19.426308,-99.203302,OPN,2,19,0.9047619047619048,0.09523809523809523
456,11000,19.427517,-99.208412,OPN,5,17,0.7727272727272727,0.2272727272727273
458,11000,19.428679,-99.206605,OPN,5,17,0.7727272727272727,0.2272727272727273
459,11000,19.429243,-99.207267,OPN,0,24,1.0,0.0
404,3650,19.373813,-99.157387,OPN,14,14,0.5,0.5
405,3303,19.370619,-99.156626,OPN,4,26,0.8666666666666667,0.1333333333333333
374,3100,19.376964,-99.161116,OPN,4,25,0.8620689655172413,0.13793103448275867
375,3650,19.376865,-99.158818,OPN,7,15,0.6818181818181818,0.31818181818181823
376,3650,19.375442,-99.161595,OPN,2,25,0.9259259259259259,0.07407407407407407
453,11000,19.424842,-99.203739,OPN,7,25,0.78125,0.21875
334,3840,19.386568,-99.175089,OPN,0,27,1.0,0.0
348,3710,19.385365,-99.178216,OPN,9,5,0.35714285714285715,0.6428571428571428
313,3810,19.391431,-99.178989,OPN,3,21,0.875,0.125
314,3810,19.391647,-99.177331,OPN,6,15,0.7142857142857143,0.2857142857142857
315,3810,19.391472,-99.1736,OPN,5,15,0.75,0.25
327,3810,19.38885,-99.17772,OPN,22,0,0.0,1.0
284,3810,19.397693,-99.172981,OPN,10,23,0.696969696969697,0.303030303030303
289,3810,19.397308,-99.174548,OPN,5,13,0.7222222222222222,0.2777777777777778
290,3810,19.396333,-99.172667,OPN,4,23,0.8518518518518519,0.14814814814814814
303,3810,19.394842,-99.173025,OPN,2,25,0.9259259259259259,0.07407407407407407
304,3810,19.395043,-99.173821,OPN,7,26,0.7878787878787878,0.21212121212121215
305,3810,19.394693,-99.175531,OPN,7,28,0.8,0.19999999999999996
306,3810,19.393699,-99.175664,OPN,11,24,0.6857142857142857,0.3142857142857143
307,3810,19.393701,-99.175834,OPN,2,24,0.9230769230769231,0.07692307692307687
308,3810,19.393594,-99.178072,OPN,2,28,0.9333333333333333,0.06666666666666665
309,3810,19.393162,-99.17956,OPN,3,23,0.8846153846153846,0.11538461538461542
295,3020,19.396328,-99.156871,OPN,13,22,0.6285714285714286,0.37142857142857144
296,3020,19.394283,-99.158756,OPN,8,12,0.6,0.4
297,3020,19.394412,-99.158907,OPN,3,29,0.90625,0.09375
320,3020,19.391323,-99.15936,OPN,2,16,0.8888888888888888,0.11111111111111116
321,3020,19.389477,-99.157513,OPN,6,17,0.7391304347826086,0.26086956521739135
322,3020,19.388528,-99.160616,OPN,10,17,0.6296296296296297,0.37037037037037035
280,3020,19.4015,-99.156406,OPN,27,9,0.25,0.75
281,3020,19.398532,-99.157308,OPN,10,20,0.6666666666666666,0.33333333333333337
339,3020,19.386032,-99.160548,OPN,1,19,0.95,0.050000000000000044
340,3020,19.385571,-99.158188,OPN,6,24,0.8,0.19999999999999996
341,3020,19.382851,-99.158204,OPN,7,23,0.7666666666666667,0.23333333333333328
342,3020,19.381076,-99.159455,OPN,7,22,0.7586206896551724,0.24137931034482762
343,3100,19.384099,-99.160826,OPN,11,7,0.3888888888888889,0.6111111111111112
354,3720,19.381665,-99.176685,OPN,0,24,1.0,0.0
369,3740,19.379884,-99.177478,OPN,8,27,0.7714285714285715,0.22857142857142854
366,3740,19.378345,-99.181973,OPN,1,22,0.9565217391304348,0.04347826086956519
367,3720,19.37946,-99.181632,OPN,2,19,0.9047619047619048,0.09523809523809523
276,3020,19.401986,-99.156366,OPN,8,22,0.7333333333333333,0.2666666666666667
277,3020,19.401807,-99.15909,OPN,4,23,0.8518518518518519,0.14814814814814814
36,06140,19.419725,-99.175778,OPN,27,5,0.15625,0.84375
198,11550,19.438168,-99.203888,OPN,10,16,0.6153846153846154,0.3846153846153846
196,11510,19.438349,-99.192904,OPN,1,24,0.96,0.040000000000000036
200,11510,19.437596,-99.188785,OPN,1,26,0.9629629629629629,0.03703703703703709
201,11510,19.437431,-99.187215,OPN,3,15,0.8333333333333334,0.16666666666666663
202,11510,19.4362368,-99.1988982,OPN,11,10,0.47619047619047616,0.5238095238095238
203,11510,19.435985,-99.194832,OPN,6,18,0.75,0.25
204,11510,19.435882,-99.19152,OPN,8,19,0.7037037037037037,0.2962962962962963
205,11510,19.435525,-99.184713,OPN,6,15,0.7142857142857143,0.2857142857142857
206,11550,19.435798,-99.201419,OPN,24,0,0.0,1.0
207,11510,19.434861,-99.183322,OPN,1,23,0.9583333333333334,0.04166666666666663
208,11510,19.434182,-99.189835,OPN,1,26,0.9629629629629629,0.03703703703703709
209,11510,19.435478,-99.206359,OPN,21,3,0.125,0.875
210,11550,19.434076,-99.194091,OPN,0,26,1.0,0.0
211,11510,19.433607,-99.188528,OPN,1,33,0.9705882352941176,0.02941176470588236
212,11510,19.433567,-99.188096,OPN,9,27,0.75,0.25
213,11510,19.43432,-99.20632,OPN,5,22,0.8148148148148148,0.18518518518518523
214,11550,19.434353,-99.20322,OPN,10,14,0.5833333333333334,0.41666666666666663
215,11510,19.43384,-99.19968,OPN,3,21,0.875,0.125
216,11510,19.433419,-99.195746,OPN,16,8,0.3333333333333333,0.6666666666666667
217,11510,19.432888,-99.183605,OPN,0,34,1.0,0.0
218,11510,19.432451,-99.188033,OPN,5,19,0.7916666666666666,0.20833333333333337
219,11510,19.433542,-99.207808,OPN,9,26,0.7428571428571429,0.2571428571428571
220,11510,19.432655,-99.205727,OPN,5,19,0.7916666666666666,0.20833333333333337
221,11510,19.431799,-99.201565,OPN,5,18,0.782608695652174,0.21739130434782605
222,11510,19.431417,-99.195774,OPN,6,15,0.7142857142857143,0.2857142857142857
223,11550,19.431242,-99.191613,OPN,12,16,0.5714285714285714,0.4285714285714286
224,11510,19.431255,-99.188065,OPN,8,12,0.6,0.4
225,11510,19.431172,-99.185612,OPN,16,8,0.3333333333333333,0.6666666666666667
226,11511,19.431033,-99.18222,OPN,0,27,1.0,0.0
227,11550,19.431791,-99.207373,OPN,6,18,0.75,0.25
